'CO'
5.0D-3     : Molecule Abundance (CO)
0.112D-18  : electric dipole moment (CO)
57.6356D9  : Rotational Constant (Robinson 1974)
30         : Number of levels.
40         : Number of C coefficieant tabele for the temperature. 

       10.
  ( 0, 0)  ( 0, 1)  ( 0, 2)  ( 0, 3)  ( 0, 4)  ( 0, 5)  ( 0, 6)  ( 0, 7)  ( 0, 8)  ( 0, 9)  ( 0,10)  ( 0,11)  ( 0,12)  ( 0,13)  ( 0,14)  ( 0,15)  ( 0,16)  ( 0,17)  ( 0,18)  ( 0,19)  ( 0,20)  ( 0,21)  ( 0,22)  ( 0,23)  ( 0,24)  ( 0,25)  ( 0,26)  ( 0,27)  ( 0,28)  ( 0,29)
 1.78D-31 3.11D-31 7.44D-31 2.10D-30 6.30D-30 2.11D-29 7.18D-29 2.71D-28 1.03D-27 4.24D-27 1.81D-26 7.94D-26 3.79D-25 1.78D-24 9.62D-24 4.92D-23 3.01D-22 1.68D-21 1.15D-20 6.85D-20 5.36D-19 3.13D-18 3.05D-17 1.55D-16 2.21D-15 8.62D-15 2.13D-13 8.03D-13 2.74D-11 2.01D-09



       90.
  ( 0, 0)  ( 0, 1)  ( 0, 2)  ( 0, 3)  ( 0, 4)  ( 0, 5)  ( 0, 6)  ( 0, 7)  ( 0, 8)  ( 0, 9)  ( 0,10)  ( 0,11)  ( 0,12)  ( 0,13)  ( 0,14)  ( 0,15)  ( 0,16)  ( 0,17)  ( 0,18)  ( 0,19)  ( 0,20)  ( 0,21)  ( 0,22)  ( 0,23)  ( 0,24)  ( 0,25)  ( 0,26)  ( 0,27)  ( 0,28)  ( 0,29)
 2.39D-09 3.56D-11 3.16D-11 1.13D-11 3.88D-12 2.57D-12 5.92D-13 4.01D-13 1.22D-13 6.46D-14 3.18D-14 1.42D-14 9.82D-15 3.92D-15 2.65D-15 1.03D-15 6.18D-16 2.45D-16 1.35D-16 5.59D-17 2.95D-17 1.34D-17 6.80D-18 3.28D-18 1.65D-18 8.07D-19 4.00D-19 2.00D-19 9.16D-20 4.57D-20
 1.00D-10 2.11D-09 6.72D-11 5.08D-11 2.05D-11 6.69D-12 4.71D-12 1.12D-12 7.98D-13 2.53D-13 1.39D-13 6.96D-14 3.19D-14 2.03D-14 8.62D-15 5.49D-15 2.24D-15 1.32D-15 5.46D-16 2.96D-16 1.28D-16 6.78D-17 3.06D-17 1.59D-17 7.59D-18 3.84D-18 1.89D-18 9.55D-19 4.41D-19 2.20D-19
 1.31D-10 9.91D-11 2.08D-09 6.89D-11 5.75D-11 2.50D-11 8.48D-12 6.33D-12 1.53D-12 1.17D-12 3.50D-13 2.16D-13 9.82D-14 4.85D-14 2.90D-14 1.30D-14 7.95D-15 3.47D-15 2.01D-15 8.54D-16 4.68D-16 2.09D-16 1.08D-16 5.07D-17 2.60D-17 1.25D-17 6.43D-18 3.20D-18 1.51D-18 7.50D-19
 5.46D-11 8.71D-11 8.02D-11 2.09D-09 7.63D-11 6.34D-11 2.92D-11 9.88D-12 8.06D-12 1.92D-12 1.60D-12 4.63D-13 3.07D-13 1.29D-13 7.00D-14 3.84D-14 1.84D-14 1.09D-14 4.98D-15 2.79D-15 1.26D-15 6.93D-16 3.08D-16 1.65D-16 7.64D-17 3.97D-17 1.93D-17 1.00D-17 4.62D-18 2.37D-18
 1.89D-11 3.54D-11 6.73D-11 7.68D-11 2.08D-09 7.51D-11 6.99D-11 3.34D-11 1.14D-11 9.85D-12 2.26D-12 2.13D-12 5.87D-13 4.18D-13 1.66D-13 9.55D-14 4.89D-14 2.52D-14 1.43D-14 6.72D-15 3.77D-15 1.79D-15 9.43D-16 4.46D-16 2.32D-16 1.10D-16 5.78D-17 2.85D-17 1.37D-17 6.82D-18
 1.12D-11 1.04D-11 2.63D-11 5.73D-11 6.75D-11 2.07D-09 7.66D-11 7.25D-11 3.75D-11 1.26D-11 1.14D-11 2.64D-12 2.65D-12 7.13D-13 5.55D-13 2.06D-13 1.26D-13 6.18D-14 3.34D-14 1.77D-14 8.94D-15 5.01D-15 2.35D-15 1.28D-15 6.05D-16 3.18D-16 1.55D-16 8.13D-17 3.74D-17 1.94D-17
 2.12D-12 5.97D-12 7.29D-12 2.16D-11 5.14D-11 6.26D-11 2.06D-09 7.88D-11 7.71D-11 4.12D-11 1.30D-11 1.39D-11 3.12D-12 3.21D-12 8.67D-13 6.99D-13 2.50D-13 1.63D-13 7.60D-14 4.19D-14 2.21D-14 1.18D-14 6.17D-15 3.14D-15 1.65D-15 8.05D-16 4.26D-16 2.10D-16 1.03D-16 5.09D-17
 1.08D-12 1.07D-12 4.09D-12 5.48D-12 1.84D-11 4.45D-11 5.91D-11 2.04D-09 8.00D-11 8.00D-11 4.31D-11 1.35D-11 1.56D-11 3.43D-12 3.88D-12 1.01D-12 8.55D-13 3.04D-13 2.05D-13 8.96D-14 5.27D-14 2.77D-14 1.44D-14 7.84D-15 3.94D-15 2.09D-15 1.05D-15 5.55D-16 2.59D-16 1.34D-16
 2.27D-13 5.26D-13 6.86D-13 3.10D-12 4.37D-12 1.59D-11 4.01D-11 5.55D-11 2.05D-09 8.06D-11 7.69D-11 5.07D-11 1.54D-11 1.71D-11 3.86D-12 4.45D-12 1.16D-12 1.04D-12 3.62D-13 2.44D-13 1.08D-13 6.65D-14 3.22D-14 1.82D-14 9.38D-15 4.92D-15 2.62D-15 1.34D-15 6.55D-16 3.30D-16
 7.73D-14 1.07D-13 3.37D-13 4.74D-13 2.42D-12 3.45D-12 1.38D-11 3.56D-11 5.18D-11 2.05D-09 8.39D-11 7.50D-11 5.32D-11 1.51D-11 1.92D-11 4.17D-12 4.98D-12 1.35D-12 1.22D-12 4.10D-13 2.93D-13 1.31D-13 7.71D-14 3.93D-14 2.16D-14 1.13D-14 6.07D-15 3.21D-15 1.55D-15 8.02D-16
 2.28D-14 3.52D-14 6.02D-14 2.36D-13 3.32D-13 1.87D-12 2.60D-12 1.15D-11 2.96D-11 5.02D-11 2.05D-09 9.75D-11 8.42D-11 5.47D-11 1.58D-11 2.03D-11 4.39D-12 5.64D-12 1.53D-12 1.35D-12 4.77D-13 3.55D-13 1.47D-13 9.42D-14 4.50D-14 2.58D-14 1.35D-14 7.33D-15 3.58D-15 1.87D-15
 5.67D-15 9.83D-15 2.08D-14 3.81D-14 1.75D-13 2.41D-13 1.55D-12 2.00D-12 1.09D-11 2.50D-11 5.43D-11 2.03D-09 9.75D-11 7.77D-11 5.94D-11 1.58D-11 2.13D-11 4.79D-12 6.19D-12 1.63D-12 1.53D-12 5.68D-13 3.91D-13 1.76D-13 1.07D-13 5.24D-14 3.05D-14 1.58D-14 8.08D-15 4.15D-15
 2.04D-15 2.34D-15 4.90D-15 1.32D-14 2.50D-14 1.26D-13 1.81D-13 1.21D-12 1.71D-12 9.23D-12 2.44D-11 5.07D-11 2.05D-09 9.63D-11 7.88D-11 5.97D-11 1.53D-11 2.29D-11 5.11D-12 6.36D-12 1.81D-12 1.77D-12 6.10D-13 4.59D-13 1.95D-13 1.23D-13 6.08D-14 3.54D-14 1.70D-14 9.31D-15
 3.95D-16 7.26D-16 1.18D-15 2.68D-15 8.66D-15 1.64D-14 9.05D-14 1.29D-13 9.26D-13 1.28D-12 7.71D-12 1.97D-11 4.68D-11 2.01D-09 1.05D-10 7.51D-11 6.08D-11 1.56D-11 2.39D-11 5.07D-12 6.88D-12 2.10D-12 1.84D-12 7.15D-13 4.97D-13 2.22D-13 1.40D-13 6.92D-14 3.74D-14 1.90D-14
 1.21D-16 1.40D-16 3.20D-16 6.63D-16 1.56D-15 5.81D-15 1.11D-14 6.62D-14 9.52D-14 7.35D-13 1.01D-12 6.83D-12 1.74D-11 4.77D-11 2.03D-09 1.05D-10 7.02D-11 6.37D-11 1.55D-11 2.32D-11 5.38D-12 7.57D-12 2.13D-12 2.07D-12 7.65D-13 5.51D-13 2.51D-13 1.57D-13 7.26D-14 4.15D-14
 2.01D-17 3.80D-17 6.11D-17 1.55D-16 3.83D-16 9.19D-16 3.81D-15 7.38D-15 4.67D-14 6.81D-14 5.55D-13 7.74D-13 5.62D-12 1.45D-11 4.45D-11 2.03D-09 1.06D-10 6.92D-11 6.53D-11 1.43D-11 2.43D-11 5.99D-12 7.46D-12 2.44D-12 2.13D-12 8.46D-13 6.05D-13 2.78D-13 1.60D-13 7.99D-14
 4.81D-18 6.18D-18 1.49D-17 2.95D-17 7.81D-17 2.24D-16 5.44D-16 2.48D-15 4.85D-15 3.24D-14 4.78D-14 4.16D-13 5.73D-13 4.69D-12 1.19D-11 4.24D-11 2.01D-09 1.14D-10 6.60D-11 6.15D-11 1.45D-11 2.59D-11 5.77D-12 8.04D-12 2.49D-12 2.26D-12 9.33D-13 6.49D-13 2.87D-13 1.70D-13
 7.14D-19 1.36D-18 2.43D-18 6.55D-18 1.51D-17 4.11D-17 1.33D-16 3.30D-16 1.62D-15 3.27D-15 2.29D-14 3.49D-14 3.21D-13 4.49D-13 4.04D-12 1.03D-11 4.25D-11 2.06D-09 1.20D-10 5.95D-11 6.42D-11 1.51D-11 2.46D-11 6.41D-12 7.93D-12 2.67D-12 2.38D-12 1.00D-12 6.35D-13 3.10D-13
 1.38D-19 1.97D-19 4.92D-19 1.05D-18 2.99D-18 7.77D-18 2.17D-17 7.79D-17 1.98D-16 1.04D-15 2.17D-15 1.58D-14 2.51D-14 2.41D-13 3.44D-13 3.41D-12 8.64D-12 4.22D-11 2.06D-09 1.12D-10 5.89D-11 6.79D-11 1.39D-11 2.59D-11 6.28D-12 8.10D-12 2.87D-12 2.45D-12 1.01D-12 6.39D-13
 1.87D-20 3.51D-20 6.88D-20 1.93D-19 4.62D-19 1.36D-18 3.92D-18 1.12D-17 4.39D-17 1.15D-16 6.31D-16 1.37D-15 1.03D-14 1.68D-14 1.70D-13 2.45D-13 2.65D-12 6.85D-12 3.68D-11 2.02D-09 1.22D-10 5.76D-11 6.34D-11 1.46D-11 2.48D-11 6.52D-12 8.28D-12 2.99D-12 2.29D-12 1.07D-12
 3.05D-21 4.68D-21 1.16D-20 2.68D-20 8.00D-20 2.11D-19 6.39D-19 2.03D-18 5.98D-18 2.53D-17 6.89D-17 3.98D-16 9.04D-16 7.05D-15 1.21D-14 1.29D-13 1.92D-13 2.28D-12 5.97D-12 3.75D-11 2.04D-09 1.31D-10 5.26D-11 6.72D-11 1.38D-11 2.48D-11 6.85D-12 8.21D-12 2.92D-12 2.19D-12
 4.01D-22 7.19D-22 1.51D-21 4.28D-21 1.10D-20 3.42D-20 9.87D-20 3.09D-19 1.07D-18 3.28D-18 1.48D-17 4.26D-17 2.55D-16 6.22D-16 4.94D-15 9.18D-15 9.97D-14 1.55D-13 1.99D-12 5.14D-12 3.78D-11 2.02D-09 1.24D-10 5.21D-11 6.37D-11 1.37D-11 2.49D-11 6.97D-12 7.39D-12 3.13D-12
 5.53D-23 8.81D-23 2.12D-22 5.17D-22 1.57D-21 4.37D-21 1.40D-20 4.36D-20 1.40D-19 5.24D-19 1.67D-18 7.98D-18 2.39D-17 1.48D-16 3.79D-16 3.11D-15 6.03D-15 6.87D-14 1.11D-13 1.54D-12 4.14D-12 3.38D-11 2.06D-09 1.38D-10 4.82D-11 6.34D-11 1.40D-11 2.43D-11 6.74D-12 6.91D-12
 6.81D-24 1.17D-23 2.53D-23 7.06D-23 1.90D-22 6.09D-22 1.82D-21 6.06D-21 2.03D-20 6.81D-20 2.73D-19 9.14D-19 4.60D-18 1.47D-17 9.35D-17 2.59D-16 2.14D-15 4.58D-15 5.28D-14 9.07D-14 1.35D-12 3.61D-12 3.51D-11 2.03D-09 1.32D-10 4.57D-11 6.41D-11 1.39D-11 2.16D-11 7.49D-12
 8.19D-25 1.34D-24 3.12D-24 7.85D-24 2.37D-23 6.88D-23 2.29D-22 7.29D-22 2.51D-21 8.98D-21 3.13D-20 1.33D-19 4.68D-19 2.45D-18 8.30D-18 5.42D-17 1.59D-16 1.36D-15 3.06D-15 3.69D-14 6.63D-14 1.06D-12 2.95D-12 3.17D-11 2.06D-09 1.34D-10 4.51D-11 6.29D-11 1.35D-11 2.10D-11
 9.04D-26 1.52D-25 3.38D-25 9.18D-25 2.54D-24 8.15D-24 2.52D-23 8.73D-23 2.96D-22 1.06D-21 4.04D-21 1.47D-20 6.64D-20 2.46D-19 1.35D-18 4.85D-18 3.25D-17 1.03D-16 8.91D-16 2.18D-15 2.69D-14 5.13D-14 8.74D-13 2.47D-12 3.03D-11 2.07D-09 1.41D-10 4.30D-11 5.80D-11 1.52D-11
 9.49D-27 1.59D-26 3.66D-26 9.45D-26 2.81D-25 8.38D-25 2.82D-24 9.28D-24 3.34D-23 1.20D-22 4.47D-22 1.81D-21 6.95D-21 3.30D-20 1.30D-19 7.35D-19 2.84D-18 1.94D-17 6.67D-17 5.86D-16 1.57D-15 1.98D-14 4.09D-14 7.32D-13 2.15D-12 2.99D-11 2.05D-09 1.44D-10 4.15D-11 6.44D-11
 9.43D-28 1.60D-27 3.63D-27 9.76D-27 2.76D-26 8.77D-26 2.77D-25 9.76D-25 3.39D-24 1.26D-23 4.83D-23 1.87D-22 8.04D-22 3.24D-21 1.61D-20 6.73D-20 3.93D-19 1.63D-18 1.13D-17 4.21D-17 3.75D-16 1.10D-15 1.41D-14 3.15D-14 5.96D-13 1.81D-12 2.85D-11 2.05D-09 1.46D-10 3.89D-11
 8.08D-29 1.38D-28 3.19D-28 8.41D-28 2.49D-27 7.53D-27 2.53D-26 8.49D-26 3.10D-25 1.14D-24 4.41D-24 1.79D-23 7.21D-23 3.28D-22 1.40D-21 7.24D-21 3.25D-20 1.93D-19 8.70D-19 6.02D-18 2.49D-17 2.18D-16 7.31D-16 9.19D-15 2.39D-14 4.56D-13 1.54D-12 2.74D-11 2.08D-09 1.98D-10
 7.08D-30 1.21D-29 2.80D-29 7.57D-29 2.17D-28 6.88D-28 2.21D-27 7.76D-27 2.75D-26 1.04D-25 4.05D-25 1.61D-24 6.96D-24 2.93D-23 1.40D-22 6.35D-22 3.38D-21 1.65D-20 9.71D-20 4.95D-19 3.28D-18 1.62D-17 1.32D-16 5.60D-16 6.56D-15 2.10D-14 4.21D-13 1.28D-12 3.47D-11 2.10D-09



      100.
  ( 0, 0)  ( 0, 1)  ( 0, 2)  ( 0, 3)  ( 0, 4)  ( 0, 5)  ( 0, 6)  ( 0, 7)  ( 0, 8)  ( 0, 9)  ( 0,10)  ( 0,11)  ( 0,12)  ( 0,13)  ( 0,14)  ( 0,15)  ( 0,16)  ( 0,17)  ( 0,18)  ( 0,19)  ( 0,20)  ( 0,21)  ( 0,22)  ( 0,23)  ( 0,24)  ( 0,25)  ( 0,26)  ( 0,27)  ( 0,28)  ( 0,29)
 2.45D-09 3.40D-11 3.16D-11 1.19D-11 4.01D-12 2.88D-12 6.51D-13 4.83D-13 1.42D-13 8.15D-14 3.76D-14 1.79D-14 1.16D-14 4.88D-15 3.21D-15 1.31D-15 7.79D-16 3.20D-16 1.76D-16 7.48D-17 3.96D-17 1.81D-17 9.25D-18 4.46D-18 2.25D-18 1.11D-18 5.53D-19 2.79D-19 1.27D-19 6.51D-20
 9.65D-11 2.18D-09 6.51D-11 5.05D-11 2.16D-11 6.96D-12 5.28D-12 1.24D-12 9.48D-13 2.91D-13 1.72D-13 8.13D-14 3.94D-14 2.40D-14 1.06D-14 6.66D-15 2.82D-15 1.65D-15 7.02D-16 3.83D-16 1.68D-16 8.94D-17 4.08D-17 2.13D-17 1.02D-17 5.20D-18 2.57D-18 1.31D-18 6.02D-19 3.09D-19
 1.34D-10 9.71D-11 2.18D-09 7.23D-11 5.78D-11 2.63D-11 8.70D-12 6.96D-12 1.66D-12 1.36D-12 3.98D-13 2.60D-13 1.14D-13 5.91D-14 3.40D-14 1.59D-14 9.55D-15 4.29D-15 2.48D-15 1.08D-15 5.96D-16 2.70D-16 1.41D-16 6.64D-17 3.44D-17 1.66D-17 8.56D-18 4.30D-18 2.01D-18 1.03D-18
 5.95D-11 8.94D-11 8.57D-11 2.18D-09 7.27D-11 6.32D-11 3.07D-11 1.02D-11 8.78D-12 2.06D-12 1.82D-12 5.19D-13 3.63D-13 1.48D-13 8.37D-14 4.47D-14 2.22D-14 1.29D-14 6.08D-15 3.41D-15 1.57D-15 8.65D-16 3.93D-16 2.10D-16 9.88D-17 5.15D-17 2.52D-17 1.32D-17 6.06D-18 3.20D-18
 2.07D-11 3.94D-11 7.06D-11 7.50D-11 2.16D-09 7.71D-11 6.92D-11 3.44D-11 1.16D-11 1.06D-11 2.40D-12 2.38D-12 6.50D-13 4.85D-13 1.89D-13 1.13D-13 5.67D-14 3.00D-14 1.68D-14 8.14D-15 4.56D-15 2.20D-15 1.17D-15 5.59D-16 2.94D-16 1.41D-16 7.41D-17 3.69D-17 1.77D-17 9.08D-18
 1.38D-11 1.18D-11 2.98D-11 6.04D-11 7.14D-11 2.15D-09 7.95D-11 7.38D-11 3.90D-11 1.28D-11 1.22D-11 2.78D-12 2.92D-12 7.84D-13 6.32D-13 2.33D-13 1.47D-13 7.10D-14 3.93D-14 2.09D-14 1.07D-14 5.98D-15 2.87D-15 1.57D-15 7.52D-16 3.98D-16 1.95D-16 1.04D-16 4.75D-17 2.54D-17
 2.65D-12 7.57D-12 8.36D-12 2.49D-11 5.44D-11 6.74D-11 2.15D-09 7.72D-11 7.64D-11 4.24D-11 1.31D-11 1.46D-11 3.25D-12 3.51D-12 9.43D-13 7.87D-13 2.81D-13 1.88D-13 8.69D-14 4.91D-14 2.58D-14 1.39D-14 7.36D-15 3.78D-15 2.00D-15 9.91D-16 5.26D-16 2.64D-16 1.28D-16 6.58D-17
 1.54D-12 1.39D-12 5.24D-12 6.50D-12 2.12D-11 4.91D-11 6.05D-11 2.14D-09 8.31D-11 7.98D-11 4.42D-11 1.36D-11 1.63D-11 3.56D-12 4.18D-12 1.10D-12 9.54D-13 3.39D-13 2.34D-13 1.03D-13 6.13D-14 3.20D-14 1.70D-14 9.24D-15 4.72D-15 2.52D-15 1.28D-15 6.84D-16 3.18D-16 1.71D-16
 3.28D-13 7.75D-13 9.09D-13 4.06D-12 5.18D-12 1.89D-11 4.36D-11 6.05D-11 2.14D-09 8.12D-11 7.64D-11 5.13D-11 1.53D-11 1.78D-11 3.98D-12 4.77D-12 1.25D-12 1.15D-12 4.01D-13 2.77D-13 1.22D-13 7.63D-14 3.72D-14 2.13D-14 1.10D-14 5.86D-15 3.13D-15 1.63D-15 7.92D-16 4.14D-16
 1.28D-13 1.62D-13 5.06D-13 6.45D-13 3.23D-12 4.21D-12 1.64D-11 3.95D-11 5.52D-11 2.14D-09 8.45D-11 7.49D-11 5.38D-11 1.52D-11 1.99D-11 4.29D-12 5.33D-12 1.44D-12 1.34D-12 4.55D-13 3.30D-13 1.47D-13 8.86D-14 4.50D-14 2.52D-14 1.32D-14 7.17D-15 3.83D-15 1.85D-15 9.91D-16
 3.77D-14 6.06D-14 9.43D-14 3.63D-13 4.64D-13 2.54D-12 3.23D-12 1.39D-11 3.30D-11 5.37D-11 2.13D-09 9.67D-11 8.30D-11 5.55D-11 1.58D-11 2.11D-11 4.53D-12 5.99D-12 1.63D-12 1.48D-12 5.26D-13 3.95D-13 1.65D-13 1.07D-13 5.17D-14 2.99D-14 1.57D-14 8.65D-15 4.21D-15 2.29D-15
 1.07D-14 1.71D-14 3.68D-14 6.18D-14 2.74D-13 3.47D-13 2.14D-12 2.55D-12 1.32D-11 2.84D-11 5.77D-11 2.12D-09 9.70D-11 7.72D-11 5.99D-11 1.58D-11 2.21D-11 4.91D-12 6.55D-12 1.74D-12 1.67D-12 6.19D-13 4.36D-13 1.96D-13 1.21D-13 5.98D-14 3.51D-14 1.84D-14 9.40D-15 5.01D-15
 3.88D-15 4.64D-15 8.99D-15 2.42D-14 4.20D-14 2.04D-13 2.67D-13 1.71D-12 2.21D-12 1.14D-11 2.77D-11 5.43D-11 2.13D-09 9.65D-11 7.81D-11 6.04D-11 1.53D-11 2.36D-11 5.23D-12 6.77D-12 1.93D-12 1.91D-12 6.68D-13 5.07D-13 2.18D-13 1.39D-13 6.90D-14 4.07D-14 1.95D-14 1.11D-14
 8.60D-16 1.49D-15 2.46D-15 5.19D-15 1.65D-14 2.88D-14 1.52D-13 1.97D-13 1.36D-12 1.69D-12 9.75D-12 2.28D-11 5.08D-11 2.10D-09 1.04D-10 7.48D-11 6.15D-11 1.56D-11 2.46D-11 5.23D-12 7.29D-12 2.21D-12 1.99D-12 7.75D-13 5.50D-13 2.47D-13 1.58D-13 7.86D-14 4.26D-14 2.25D-14
 2.80D-16 3.27D-16 7.02D-16 1.46D-15 3.19D-15 1.15D-14 2.03D-14 1.15D-13 1.50D-13 1.10D-12 1.38D-12 8.75D-12 2.04D-11 5.17D-11 2.12D-09 1.04D-10 7.04D-11 6.43D-11 1.55D-11 2.41D-11 5.53D-12 7.95D-12 2.26D-12 2.22D-12 8.32D-13 6.06D-13 2.78D-13 1.76D-13 8.16D-14 4.84D-14
 5.32D-17 9.56D-17 1.53D-16 3.63D-16 8.87D-16 1.98D-15 7.89D-15 1.40D-14 8.39D-14 1.11D-13 8.56D-13 1.08D-12 7.36D-12 1.73D-11 4.87D-11 2.12D-09 1.06D-10 6.93D-11 6.59D-11 1.45D-11 2.52D-11 6.10D-12 7.88D-12 2.56D-12 2.30D-12 9.16D-13 6.63D-13 3.09D-13 1.78D-13 9.24D-14
 1.40D-17 1.78D-17 4.04D-17 7.92D-17 1.96D-16 5.49D-16 1.24D-15 5.37D-15 9.66D-15 6.06D-14 8.10D-14 6.63D-13 8.21D-13 6.26D-12 1.44D-11 4.68D-11 2.10D-09 1.13D-10 6.62D-11 6.28D-11 1.46D-11 2.67D-11 5.92D-12 8.44D-12 2.63D-12 2.43D-12 1.01D-12 7.12D-13 3.15D-13 1.94D-13
 2.38D-18 4.34D-18 7.54D-18 1.92D-17 4.31D-17 1.10D-16 3.44D-16 7.91D-16 3.67D-15 6.79D-15 4.44D-14 6.10D-14 5.24D-13 6.56D-13 5.48D-12 1.26D-11 4.70D-11 2.14D-09 1.20D-10 6.04D-11 6.52D-11 1.51D-11 2.55D-11 6.54D-12 8.37D-12 2.81D-12 2.55D-12 1.08D-12 6.90D-13 3.51D-13
 5.13D-19 7.20D-19 1.70D-18 3.52D-18 9.46D-18 2.38D-17 6.22D-17 2.14D-16 5.03D-16 2.47D-15 4.72D-15 3.19D-14 4.55D-14 4.06D-13 5.16D-13 4.71D-12 1.08D-11 4.68D-11 2.14D-09 1.13D-10 5.95D-11 6.86D-11 1.40D-11 2.67D-11 6.45D-12 8.54D-12 3.01D-12 2.63D-12 1.08D-12 7.11D-13
 8.04D-20 1.45D-19 2.75D-19 7.30D-19 1.69D-18 4.67D-18 1.30D-17 3.46D-17 1.28D-16 3.10D-16 1.59D-15 3.13D-15 2.17D-14 3.19D-14 2.97D-13 3.81D-13 3.76D-12 8.73D-12 4.16D-11 2.11D-09 1.22D-10 5.81D-11 6.46D-11 1.47D-11 2.58D-11 6.69D-12 8.70D-12 3.15D-12 2.43D-12 1.18D-12
 1.48D-20 2.22D-20 5.27D-20 1.17D-19 3.30D-19 8.38D-19 2.38D-18 7.21D-18 1.98D-17 7.85D-17 1.97D-16 1.05D-15 2.16D-15 1.55D-14 2.37D-14 2.31D-13 3.04D-13 3.29D-12 7.66D-12 4.24D-11 2.13D-09 1.30D-10 5.34D-11 6.80D-11 1.39D-11 2.57D-11 7.00D-12 8.66D-12 3.05D-12 2.38D-12
 2.23D-21 3.89D-21 7.87D-21 2.13D-20 5.24D-20 1.54D-19 4.23D-19 1.24D-18 4.06D-18 1.15D-17 4.86D-17 1.28D-16 7.04D-16 1.55D-15 1.12D-14 1.85D-14 1.83D-13 2.50D-13 2.91D-12 6.67D-12 4.28D-11 2.10D-09 1.25D-10 5.27D-11 6.50D-11 1.38D-11 2.58D-11 7.16D-12 7.73D-12 3.39D-12
 3.55D-22 5.53D-22 1.28D-21 3.00D-21 8.67D-21 2.30D-20 6.94D-20 2.05D-19 6.16D-19 2.16D-18 6.34D-18 2.80D-17 7.66D-17 4.34D-16 9.94D-16 7.42D-15 1.27D-14 1.31D-13 1.85D-13 2.31D-12 5.47D-12 3.88D-11 2.14D-09 1.37D-10 4.91D-11 6.47D-11 1.41D-11 2.52D-11 6.88D-12 7.39D-12
 5.03D-23 8.46D-23 1.77D-22 4.72D-22 1.22D-21 3.69D-21 1.05D-20 3.27D-20 1.03D-19 3.22D-19 1.20D-18 3.70D-18 1.71D-17 4.96D-17 2.87D-16 7.08D-16 5.31D-15 9.92D-15 1.03D-13 1.54D-13 2.05D-12 4.82D-12 4.02D-11 2.12D-09 1.32D-10 4.65D-11 6.52D-11 1.40D-11 2.23D-11 7.97D-12
 7.06D-24 1.13D-23 2.54D-23 6.16D-23 1.78D-22 4.91D-22 1.54D-21 4.64D-21 1.49D-20 5.00D-20 1.61D-19 6.35D-19 2.04D-18 9.78D-18 2.98D-17 1.76D-16 4.60D-16 3.53D-15 6.94D-15 7.51D-14 1.16D-13 1.65D-12 4.01D-12 3.68D-11 2.14D-09 1.35D-10 4.58D-11 6.42D-11 1.35D-11 2.21D-11
 9.11D-25 1.51D-24 3.23D-24 8.44D-24 2.24D-23 6.82D-23 2.00D-22 6.50D-22 2.08D-21 6.89D-21 2.45D-20 8.23D-20 3.41D-19 1.15D-18 5.71D-18 1.85D-17 1.11D-16 3.11D-16 2.41D-15 5.12D-15 5.64D-14 9.21D-14 1.39D-12 3.39D-12 3.53D-11 2.15D-09 1.41D-10 4.36D-11 5.89D-11 1.59D-11
 1.13D-25 1.85D-25 4.12D-25 1.02D-24 2.92D-24 8.29D-24 2.64D-23 8.19D-23 2.75D-22 9.28D-22 3.19D-21 1.20D-20 4.20D-20 1.82D-19 6.50D-19 3.32D-18 1.14D-17 7.00D-17 2.11D-16 1.65D-15 3.81D-15 4.26D-14 7.50D-14 1.18D-12 2.98D-12 3.49D-11 2.13D-09 1.43D-10 4.18D-11 6.67D-11
 1.33D-26 2.21D-26 4.86D-26 1.26D-25 3.41D-25 1.03D-24 3.10D-24 1.03D-23 3.35D-23 1.16D-22 4.13D-22 1.47D-21 5.82D-21 2.14D-20 9.66D-20 3.63D-19 1.90D-18 6.98D-18 4.32D-17 1.40D-16 1.11D-15 2.78D-15 3.14D-14 5.93D-14 9.80D-13 2.54D-12 3.36D-11 2.13D-09 1.46D-10 4.00D-11
 1.35D-27 2.25D-27 5.05D-27 1.28D-26 3.64D-26 1.05D-25 3.34D-25 1.06D-24 3.63D-24 1.25D-23 4.46D-23 1.67D-22 6.18D-22 2.57D-21 9.93D-21 4.64D-20 1.87D-19 9.86D-19 3.93D-18 2.41D-17 8.64D-17 6.65D-16 1.90D-15 2.10D-14 4.58D-14 7.61D-13 2.18D-12 3.24D-11 2.16D-09 2.00D-10
 1.45D-28 2.43D-28 5.44D-28 1.42D-27 3.91D-27 1.18D-26 3.61D-26 1.19D-25 3.98D-25 1.40D-24 5.08D-24 1.87D-23 7.39D-23 2.84D-22 1.24D-21 5.05D-21 2.41D-20 1.05D-19 5.44D-19 2.46D-18 1.42D-17 6.12D-17 4.29D-16 1.58D-15 1.58D-14 4.30D-14 7.29D-13 1.86D-12 4.21D-11 2.17D-09



      110.
